,Coke 300ml 12 S/W NP,Coke 350ml CR 24RB,COKE 500ML 20 RB,Coke Zero 750ml 6 S/W NP,DASANI STILL 500ML 12 S/W NP,DASANI WATER 1.5L 6 S/W NP,Fanta Fruit Blast 300ml 12 S/W NP,FANTA FRUIT BLAST 350ML RGB X 24,FANTA ORANGE 1.25L 6 S/W NP,Fanta Orange 300ml 12 S/W NP,Fanta Orange 350ml CR 24RB,Fanta Orange 500ml 20 RB,Fanta P/apple 350ml CR 24RB,Fanta Passion 1.25L 6 S/W NP,Fanta Passion 300ml 12 S/W NP,Fanta Passion 350ml 24 RB,Fanta Passion 500ml 20 RB,Fanta Pineapple 300ML 12 S/W NP,Fanta Pineapple 500ml 20 RB,KREST BITTER LEMON 300ML 24 RB,KREST SODA WATER 300ML 24 RB,Krest Soda Water 500ml 12 S/W NP,Krest Tonic 300ml 24 RB,Krest Tonic Water 500ml 12 S/W NP,MINUTE MAID MANGO 1L 6 SW PET,MINUTE MAID MANGO 400ML 12 SW NP,Monster Energy TZ 500ml 1x24 C,Novida Pineapple 300ml 12 S/W NP,Spar Pinenut 350ml 24 RB,SPRITE 1.25L 6 S/W NP,Sprite 300ml 12 S/W NP,Sprite 350ml CR 24RB,Sprite Zero 750ml 6 S/W NP,Tangawizi 350ml 24 RB,Grand Total
2022-12-16,19.654,1561.824,3.522,84.796,25.368,128.385,3.17,0.0,96.433,17.118,649.281,1.761,560.541,0.0,15.216,156.774,0.0,16.484,1.761,0.0,13.948,0.0,0.0,0.0,51.793,155.48,4.226,9.51,106.488,21.136,17.752,562.02,11.095,84.303,5374.216
2022-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,93.832,1563.303,3.522,163.254,5.285,45.965,3.17,0.0,167.767,74.812,1001.283,0.0,627.096,0.0,43.112,211.497,0.0,40.576,0.0,0.0,3.804,0.0,0.0,0.0,86.674,138.58,0.0,27.262,516.171,54.161,59.596,482.154,35.661,192.27,6630.32
2022-12-20,30.432,1626.9,5.283,100.647,8.456,99.855,0.0,0.0,143.989,26.628,845.988,3.522,692.172,0.0,17.118,288.405,-1.761,27.896,0.0,0.0,1.268,0.0,0.0,0.0,104.643,189.28,0.0,12.046,433.347,59.445,19.02,736.542,19.018,90.219,6314.143
2022-12-21,11.412,467.364,5.283,23.774,0.0,15.85,0.0,0.0,56.803,10.144,288.405,0.0,258.825,0.0,6.974,100.572,0.0,8.876,0.0,0.0,0.0,0.0,0.0,0.0,17.969,47.32,0.0,6.974,198.186,15.852,7.608,113.883,0.792,59.16,1953.201
2022-12-22,8.876,822.324,1.761,33.284,16.912,61.815,0.634,0.0,107.001,17.752,502.86,1.761,328.338,0.0,16.484,257.346,1.761,19.02,1.761,0.0,1.268,0.0,0.0,0.0,30.653,78.585,2.113,10.144,338.691,50.198,16.484,189.312,11.095,39.933,3459.289
2022-12-23,64.668,2514.3,8.805,175.143,89.845,128.385,0.0,0.0,89.828,71.642,1298.562,3.522,950.997,0.0,46.282,678.861,0.0,52.622,0.0,0.0,110.316,0.0,374.06,61.306,72.933,179.14,0.0,48.184,720.273,113.606,48.818,878.526,28.528,60.639,10706.502
2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,98.27,1705.287,1.761,106.198,46.508,34.87,0.0,0.0,248.348,67.838,931.77,1.761,210.018,0.0,118.558,323.901,0.0,135.676,1.761,0.0,15.216,0.0,73.544,64.477,81.389,179.985,0.0,62.766,627.096,120.211,136.944,776.475,27.736,72.471,7453.13
2022-12-27,20.288,1217.217,0.0,30.907,9.513,15.85,0.0,0.0,83.223,1.268,612.306,0.0,390.456,0.0,24.092,56.202,0.0,31.066,0.0,68.472,29.164,0.0,29.164,6.342,23.254,51.545,0.0,1.902,100.572,25.099,13.314,468.843,8.717,20.706,3854.718
2022-12-28,17.752,2066.163,0.0,76.081,10.57,39.625,0.634,0.0,97.754,17.118,1039.737,0.0,601.953,0.0,29.798,566.457,0.0,38.04,0.0,63.4,25.36,0.0,59.596,42.28,45.451,86.19,2.113,1.268,588.642,35.667,41.21,782.391,34.075,79.866,6989.317
2022-12-29,1.902,1588.446,7.044,114.119,14.798,53.89,0.634,0.0,95.112,1.268,908.106,5.283,641.886,0.0,8.242,357.918,1.761,19.02,0.0,22.824,0.0,0.0,20.288,9.513,52.85,65.065,4.226,0.0,312.069,55.482,12.68,493.986,19.017,47.328,5594.487
2022-12-30,0.634,1956.717,8.805,157.707,47.565,115.705,0.0,0.0,149.273,102.074,708.441,3.522,899.232,0.0,23.458,356.439,0.0,31.7,1.761,24.092,1.268,2.114,2.536,7.399,59.192,94.64,14.791,0.0,563.499,64.729,25.994,853.383,19.02,70.992,7150.81
2022-12-31,0.0,874.089,0.0,32.492,0.0,12.68,0.0,0.0,72.655,25.994,22.185,0.0,437.784,0.0,13.948,267.699,0.0,20.922,0.0,30.432,-6.34,0.0,6.34,6.342,24.311,47.32,2.113,0.0,229.245,30.383,13.948,378.624,15.056,66.555,3106.289
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.0,959.871,0.0,42.002,8.456,69.74,0.0,0.0,50.198,13.314,414.12,0.0,273.615,0.0,5.072,69.513,0.0,5.706,0.0,17.752,12.68,3.171,0.0,3.171,16.912,26.195,2.113,0.0,207.06,22.457,7.608,408.204,7.132,22.185,2968.24
2023-01-04,0.0,1268.982,3.522,48.342,21.14,60.23,0.0,0.0,117.569,15.85,640.407,0.0,590.121,0.0,15.85,187.833,0.0,10.144,0.0,34.236,0.0,9.513,0.0,4.228,41.223,50.7,0.0,0.0,393.414,44.914,11.412,335.733,13.471,41.412,4536.653
2023-01-05,1.268,1011.636,0.0,96.686,15.855,26.945,21.556,0.0,150.594,38.04,493.986,0.0,420.036,0.0,28.53,254.388,0.0,6.974,0.0,34.236,11.412,19.026,-2.536,34.881,90.902,58.305,0.0,0.0,313.548,54.161,29.798,409.683,19.019,35.496,4417.519
2023-01-06,0.0,1152.141,1.761,85.591,20.083,110.95,12.68,0.0,163.804,28.53,757.248,-1.761,485.112,0.0,16.484,211.497,0.0,5.706,0.0,32.968,6.34,22.197,0.0,34.881,41.223,70.135,0.0,0.0,251.43,35.667,6.34,498.423,12.68,11.832,4958.414
2023-01-07,0.0,235.161,0.0,18.228,0.0,0.0,0.0,0.0,11.889,0.0,159.732,0.0,131.631,0.0,0.0,36.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285,0.0,0.0,0.0,119.799,5.284,0.0,10.353,0.0,0.0,781.148
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,0.0,1192.074,0.0,52.305,36.995,60.23,30.432,0.0,110.964,47.55,919.938,0.0,669.987,0.0,37.406,270.657,0.0,3.17,0.0,8.876,6.34,20.083,0.0,24.311,39.109,25.35,0.0,0.0,331.296,51.519,11.412,600.474,14.265,4.437,5100.154
2023-01-10,0.0,857.82,0.0,52.305,8.456,1.585,13.948,0.0,116.248,12.046,523.566,0.0,353.481,0.0,10.144,144.942,0.0,0.0,0.0,1.268,0.0,13.741,0.0,16.912,45.451,0.0,0.0,0.0,252.909,51.519,6.34,352.002,9.508,29.58,3496.964
2023-01-11,0.0,1044.174,5.283,83.211,36.995,11.095,17.752,0.0,143.989,10.778,576.81,3.522,451.095,0.0,12.046,153.816,0.0,0.0,0.0,8.876,7.608,17.969,0.0,17.969,50.736,131.82,4.226,0.0,357.918,48.877,3.17,394.893,20.604,69.513,4587.649
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,0.0,1746.699,15.849,153.745,7.399,4.755,30.432,0.0,280.052,29.798,1294.125,1.761,928.812,0.0,29.164,513.213,0.0,-5.072,0.0,15.216,7.608,19.026,2.536,10.57,104.643,331.24,2.113,-3.17,656.676,126.816,0.634,769.08,26.942,69.513,8562.147
2023-01-14,0.0,279.531,5.283,15.849,2.114,0.0,0.0,0.0,15.852,0.0,215.934,1.761,85.782,0.0,0.0,152.337,1.761,0.0,1.761,5.072,0.0,0.0,24.092,0.0,10.57,21.125,2.113,0.0,130.152,1.321,0.0,70.992,2.377,29.58,1181.048
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.0,1237.923,1.761,106.195,40.166,0.0,6.34,0.0,76.618,17.752,806.055,1.761,489.549,0.0,17.118,212.976,0.0,0.0,0.0,53.256,17.752,5.285,81.152,0.0,59.192,143.65,0.0,0.0,449.616,47.556,5.072,569.415,12.678,102.051,5291.814
2023-01-17,0.0,81.345,3.522,31.7,108.871,0.0,3.804,0.0,52.84,2.536,59.16,1.761,53.244,0.0,6.974,11.832,0.0,0.0,0.0,2.536,0.0,0.0,3.804,0.0,4.228,11.83,0.0,0.0,7.395,36.988,0.0,32.538,6.339,4.437,748.211
2023-01-18,0.0,1087.065,3.522,89.552,116.27,277.375,14.582,0.0,34.346,19.654,588.642,1.761,377.145,0.0,10.144,170.085,1.761,0.0,1.761,19.02,3.804,8.456,27.896,5.285,31.71,92.95,4.226,0.0,278.052,23.778,0.634,442.221,19.019,10.353,4368.75
2023-01-19,12.68,742.458,14.088,53.097,0.0,31.7,10.144,0.0,6.605,4.438,424.473,5.283,281.01,0.0,25.994,87.261,1.761,0.0,1.761,40.576,2.536,6.342,46.916,0.0,28.539,67.6,2.113,6.34,34.017,44.914,0.0,343.128,7.924,31.059,2860.99
2023-01-20,0.0,1403.571,14.088,141.856,2.114,79.25,6.34,0.0,29.062,-1.902,880.005,1.761,504.339,0.0,19.02,360.876,0.0,0.0,0.0,12.68,3.804,0.0,38.04,0.0,84.56,162.24,4.226,0.0,439.263,38.309,0.0,470.322,13.473,63.597,5766.665
2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,656.676,0.0,77.665,5.285,39.625,10.144,0.0,9.247,12.68,369.75,0.0,270.657,0.0,0.634,-1.479,0.0,0.0,0.0,10.144,0.0,0.0,6.34,0.0,32.767,81.965,2.113,3.17,244.035,44.914,6.34,254.388,8.716,25.143,2729.976
2023-01-24,0.0,637.449,0.0,40.416,6.342,60.23,7.608,0.0,0.0,5.072,409.683,0.0,205.581,0.0,16.484,178.959,0.0,0.0,0.0,24.092,0.0,5.285,0.0,0.0,30.653,56.615,2.113,24.726,139.026,35.667,0.0,245.514,9.509,23.664,2594.519
2023-01-25,0.0,705.483,1.761,62.608,33.824,72.91,10.144,0.0,9.247,38.04,422.994,0.0,402.288,0.0,19.654,69.513,0.0,24.726,0.0,15.216,3.804,3.171,-2.536,2.114,40.166,70.98,4.226,33.602,11.832,42.272,24.726,312.069,14.264,11.832,3320.969
2023-01-26,0.0,914.022,1.761,118.877,47.565,55.475,0.0,0.0,0.0,16.484,536.877,1.761,220.371,0.0,8.242,205.581,0.0,12.046,0.0,46.916,0.0,5.285,0.0,5.285,16.912,64.22,0.0,12.046,301.716,29.062,15.216,354.96,0.0,42.891,3715.338
2023-01-27,190.2,1097.418,12.327,132.347,12.684,63.4,7.608,0.0,504.622,431.12,622.659,3.522,394.893,0.0,351.87,139.026,0.0,379.766,0.0,40.576,0.0,35.938,6.34,141.638,59.192,82.81,0.0,1933.7,136.068,27.741,72.276,446.658,0.792,72.471,9449.784
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,-148.356,536.877,0.0,108.572,10.57,25.36,-1.902,0.0,171.73,6.974,495.465,0.0,236.64,0.0,9.51,264.741,0.0,20.288,0.0,12.68,0.0,-8.456,0.0,26.425,29.596,102.245,0.0,-294.176,331.296,29.062,20.922,223.329,9.509,34.017,2629.478
2023-01-31,0.0,1064.88,14.088,47.551,11.627,0.0,0.0,0.0,52.84,12.68,769.08,1.761,650.76,0.0,2.536,267.699,0.0,10.144,0.0,19.02,0.0,7.399,0.0,8.456,17.969,48.165,0.0,5.706,266.22,2.642,11.412,672.945,0.0,31.059,4357.026
2023-02-01,107.146,553.146,8.805,46.759,94.073,52.305,0.0,0.0,46.235,48.818,430.389,5.283,263.262,0.0,15.216,106.488,0.0,31.066,0.0,15.216,0.0,21.14,0.0,43.337,16.912,51.545,0.0,23.458,372.708,14.531,29.798,387.498,0.0,23.664,3290.859
2023-02-02,27.262,727.668,0.0,23.775,0.0,15.85,0.0,17.748,43.593,19.02,501.381,0.0,356.439,0.0,10.778,204.102,0.0,3.17,0.0,11.412,0.0,14.798,0.0,21.14,29.596,70.135,0.0,10.778,173.043,21.136,16.484,483.633,-6.34,38.454,3340.998
2023-02-03,35.504,693.651,0.0,35.661,29.596,84.005,0.0,79.866,64.729,16.484,610.827,1.761,437.784,0.0,6.34,207.06,0.0,3.804,0.0,11.412,0.0,13.741,0.0,14.798,30.653,84.5,2.113,13.948,286.926,33.025,15.216,399.33,1.585,26.622,4018.155
2023-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,45.014,1337.016,14.088,19.02,30.653,109.365,0.0,42.891,155.878,42.478,862.257,0.0,476.238,0.0,19.02,366.792,0.0,20.922,0.0,25.36,0.0,20.083,2.536,30.653,39.109,97.175,2.113,25.36,443.7,48.877,25.994,683.298,0.0,109.446,5900.129
2023-02-07,1.902,289.884,0.0,11.095,0.0,0.0,0.0,0.0,9.247,1.268,149.379,0.0,102.051,0.0,0.0,54.723,0.0,0.0,0.0,0.0,0.0,4.228,0.0,1.057,2.114,13.52,0.0,1.902,79.866,2.642,0.0,192.27,3.962,7.395,1015.367
2023-02-08,13.948,1118.124,0.0,101.439,14.798,57.06,0.0,32.538,141.347,22.824,669.987,0.0,526.524,0.0,13.314,349.044,0.0,3.17,0.0,49.452,-6.34,9.513,48.184,34.881,17.969,95.485,2.113,19.02,288.405,73.976,19.654,551.667,0.0,73.95,5044.499
2023-02-09,-1.902,675.903,5.283,77.665,5.285,39.625,0.0,8.874,120.211,5.706,479.196,0.0,306.153,0.0,3.804,146.421,0.0,0.0,0.0,6.34,5.072,8.456,16.484,20.083,14.798,80.275,0.0,15.216,217.413,31.704,0.634,329.817,0.0,10.353,3237.298
2023-02-10,19.02,1021.989,5.283,126.798,21.14,109.365,0.0,20.706,150.594,12.68,668.508,1.761,391.935,0.0,6.34,137.547,0.0,0.634,0.0,7.608,0.0,11.627,5.072,29.596,0.0,116.61,6.339,8.876,319.464,40.951,11.412,473.28,3.17,29.58,4805.203
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,5.706,785.349,0.0,42.796,0.0,0.0,0.0,8.874,56.803,5.072,452.574,0.0,307.632,0.0,0.0,198.186,0.0,0.0,0.0,6.34,0.0,12.684,3.804,25.368,0.0,70.98,0.0,0.634,249.951,33.025,0.634,386.019,6.34,14.79,2973.61
2023-02-14,25.994,2092.785,0.0,80.836,26.425,103.025,0.0,47.328,87.186,-0.634,292.842,0.0,254.388,0.0,13.948,171.564,0.0,0.0,0.0,5.072,0.0,12.684,3.804,16.912,0.0,67.6,2.113,7.608,-16.269,19.815,13.314,297.279,1.585,29.58,3999.327
2023-02-15,8.876,634.491,0.0,63.402,16.912,20.605,0.0,4.437,42.272,-1.268,297.279,0.0,282.489,0.0,7.608,113.883,0.0,-3.17,0.0,0.0,0.0,4.228,0.0,19.026,0.0,73.515,0.0,9.51,134.589,25.099,4.438,244.035,0.0,5.916,2274.837
2023-02-16,27.262,598.995,0.0,54.683,31.71,44.38,6.974,0.0,62.087,18.386,591.6,0.0,248.472,0.0,12.68,198.186,0.0,9.51,0.0,0.0,0.0,5.285,0.0,24.311,0.0,52.39,0.0,13.314,248.472,22.457,12.046,304.674,0.0,94.656,3134.106
2023-02-17,46.916,2953.563,3.522,206.052,9.513,72.91,26.628,31.059,173.051,36.138,848.946,0.0,427.431,0.0,17.118,368.271,0.0,20.288,0.0,0.0,0.0,1.057,0.0,23.254,0.0,32.955,0.0,29.164,298.758,47.556,29.798,570.894,0.0,69.513,7990.264
2023-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,21.556,1110.729,7.044,166.425,1.057,33.285,13.314,13.311,140.026,14.582,661.113,3.522,372.708,0.0,8.242,304.674,0.0,17.752,0.0,0.0,0.0,5.285,0.0,29.596,0.0,126.75,0.0,13.948,211.497,50.198,16.484,606.39,0.0,87.261,5004.739
2023-02-21,12.68,576.81,0.0,48.343,2.114,50.72,5.072,2.958,72.655,8.242,470.322,0.0,316.506,0.0,3.804,-7.395,0.0,4.438,0.0,0.0,0.0,0.0,0.0,4.228,0.0,39.715,0.0,8.876,340.17,27.741,6.974,319.464,0.0,50.286,2648.763
2023-02-22,13.948,470.322,0.0,42.795,0.0,7.925,1.268,5.916,81.902,10.144,267.699,0.0,255.867,0.0,1.902,19.227,0.0,1.268,0.0,0.0,0.0,0.0,0.0,21.14,0.0,55.77,2.113,1.268,110.925,29.062,1.268,281.01,0.0,20.706,2651.232
2023-02-23,29.798,699.567,8.805,35.663,39.109,91.93,13.314,5.916,73.976,17.118,23.664,0.0,344.607,0.0,15.216,306.153,0.0,11.412,0.0,0.0,0.0,0.0,0.0,15.855,0.0,100.555,4.226,12.046,239.598,23.778,13.948,285.447,0.0,34.017,2859.571
2023-02-24,214.292,2786.436,10.566,55.476,90.902,576.94,12.046,17.748,225.891,66.57,437.784,3.522,823.803,0.0,24.092,554.625,1.761,83.688,1.761,0.0,0.0,0.0,0.0,29.596,0.0,428.415,2.113,88.76,514.692,161.162,2.536,822.324,0.0,105.009,9391.299
2023-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,8.876,681.819,1.761,0.0,0.0,28.53,4.438,2.958,62.087,13.314,0.0,0.0,198.186,0.0,0.634,149.379,0.0,5.706,0.0,0.0,0.0,0.0,0.0,6.342,0.0,44.785,2.113,6.34,91.698,21.136,3.804,260.304,0.0,31.059,1970.66
2023-02-28,4.438,803.097,7.044,0.0,0.0,66.57,10.778,10.353,63.408,23.458,-96.135,0.0,455.532,0.0,15.85,295.8,0.0,19.02,0.0,0.0,0.0,0.0,0.0,12.684,113.099,65.065,2.113,19.654,264.741,39.63,3.804,422.994,0.0,47.328,3117.76
2023-03-01,-3.17,964.308,0.0,0.0,0.0,23.775,5.706,5.916,128.137,7.608,73.95,0.0,369.75,0.0,3.17,125.715,0.0,5.072,0.0,0.0,1.268,0.0,0.0,5.285,68.705,83.655,0.0,1.902,554.625,33.025,2.536,483.633,0.0,-5.916,3484.066
2023-03-02,5.072,780.912,1.761,0.0,0.0,3.17,5.072,1.479,101.717,1.902,301.716,0.0,269.178,0.0,6.34,285.447,0.0,5.072,0.0,0.0,0.0,0.0,0.0,0.0,104.643,33.8,0.0,6.974,295.8,46.235,1.902,303.195,0.0,19.227,3405.917
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.0,1972.986,1.761,2.377,-1.057,0.0,5.072,2.958,9.247,3.804,557.583,0.0,187.833,0.0,4.438,93.177,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,75.047,28.73,0.0,4.438,118.32,22.457,0.0,170.085,0.0,125.715,4224.848
2023-03-07,0.634,1486.395,5.283,0.0,0.0,-95.1,8.876,2.958,158.52,0.0,1181.721,0.0,659.634,0.0,7.608,109.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.819,4.225,0.0,10.144,427.431,76.618,2.536,714.357,0.0,26.622,5731.671
2023-03-08,0.0,1156.578,5.283,0.0,0.0,76.08,1.268,19.227,112.285,0.634,1067.838,0.0,380.103,0.0,1.268,204.102,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0,100.415,0.0,0.0,3.804,295.8,42.272,0.0,248.472,0.0,97.614,4371.577
2023-03-09,15.216,551.667,89.811,0.0,0.0,53.89,0.634,5.916,138.705,0.0,437.784,26.415,144.942,0.0,0.0,136.068,5.283,0.0,12.327,0.0,0.0,0.0,0.0,0.0,58.135,79.43,0.0,0.0,118.32,70.013,0.0,173.043,0.0,22.185,2453.206
2023-03-10,48.818,1755.573,137.358,1.585,0.0,117.29,6.974,35.496,262.879,0.0,393.414,114.465,594.558,0.0,12.046,347.565,52.83,0.634,63.396,0.0,0.0,0.0,0.0,0.0,307.587,290.68,0.0,13.948,519.129,124.174,0.634,644.844,0.0,211.497,7717.474
2023-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,27.896,598.995,12.327,0.0,272.706,0.0,3.17,26.622,188.903,23.458,745.416,22.893,221.85,0.0,5.706,178.959,0.0,13.948,42.264,0.0,0.0,0.0,0.0,0.0,16.912,165.62,0.0,11.412,26.622,31.704,21.556,204.102,0.0,53.244,3449.228
2023-03-14,30.432,943.602,26.415,0.0,36.995,93.515,8.876,1.479,121.532,23.458,671.466,52.83,381.582,0.0,11.412,141.984,44.025,12.046,-21.132,0.0,0.0,0.0,0.0,0.0,47.565,100.555,0.0,3.17,96.135,26.42,15.85,504.339,0.0,45.849,3913.779
